year,sector,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2018,72,483641,666757,14321104,14176239,67343,10.167,58607,8.848,2111533,921274,1190259,6.499,14.895,1821933,694643,1127290,4.900,12.852,289600,2.043,25.704,43105,44662,471701
2018,81,644116,709181,5592000,5551161,56460,7.978,53423,7.549,711235,227774,483461,4.103,12.812,628137,205204,422933,3.697,11.315,83098,1.497,22.631,37200,37817,136434
2019,11,18481,19166,164375,163634,2155,11.276,2045,10.701,24855,8448,16407,5.163,15.189,23382,6965,16417,4.256,14.289,1473,0.900,28.578,1508,1508,5343
2019,21,16663,23107,627318,615083,2185,9.460,2164,9.369,94046,25551,68495,4.154,15.290,69506,21891,47615,3.559,11.300,24540,3.990,22.601,1366,1400,10608
2019,22,5660,18492,641613,644137,944,5.118,847,4.592,39064,13853,25211,2.151,6.065,44520,13678,30842,2.123,6.912,-5456,-0.847,12.129,224,224,1456
2019,23,626588,641700,7044367,6926685,81980,12.930,66647,10.512,1174368,320593,853775,4.628,16.954,941039,258243,682796,3.728,13.586,233329,3.369,27.171,46963,47045,181679
2019,31-33,227849,272129,12064265,11960937,17161,6.287,18815,6.893,1085308,222948,862360,1.864,9.074,876970,237753,639217,1.988,7.332,208338,1.742,14.664,13788,13903,119545
2019,42,261284,371340,6167881,6148524,24963,6.696,27851,7.471,638952,172986,465966,2.813,10.392,599763,188375,411388,3.064,9.755,39189,0.637,19.509,19209,19593,100356
2019,44-45,576742,982653,15740179,15703304,69886,7.108,70923,7.214,1474942,483126,991816,3.077,9.393,1413148,476601,936547,3.035,8.999,61794,0.394,17.998,48483,50669,252325
2019,48-49,168065,220348,5484922,5256794,29236,13.478,22376,10.315,881687,209157,672530,3.979,16.772,430683,133885,296798,2.547,8.193,451004,8.579,16.386,15844,16066,78781
2019,51,69086,143969,3526129,3534095,16675,11.664,14669,10.260,483533,160938,322595,4.554,13.682,499434,137101,362333,3.879,14.132,-15901,-0.450,27.364,6587,6846,46525
2019,52,211869,446462,6530170,6496540,36071,8.079,36090,8.083,799236,282531,516705,4.349,12.302,730516,241086,489430,3.711,11.245,68720,1.058,22.489,15480,16004,65076
2019,53,265394,361878,2239168,2217870,41543,11.593,34448,9.613,333079,140272,192807,6.325,15.018,292667,118778,173889,5.355,13.196,40412,1.822,26.392,20868,21283,66956
2019,54,693741,795291,9238083,9152587,91255,11.539,82367,10.415,1246170,386303,859867,4.221,13.615,1080769,387617,693152,4.235,11.808,165401,1.807,23.617,58418,58876,229646
2019,55,25235,51599,3499834,3505788,2105,4.005,4029,7.665,378695,66456,312239,1.896,10.802,394270,96153,298117,2.743,11.246,-15575,-0.444,21.604,698,731,14175
2019,56,297537,366272,11712210,11554915,44002,12.132,36866,10.164,1807999,504847,1303152,4.369,15.647,1498270,451002,1047268,3.903,12.967,309729,2.680,25.933,24657,24888,198792
2019,61,86243,97470,3804405,3773272,9906,10.241,8423,8.708,296593,72414,224179,1.919,7.860,234781,64103,170678,1.699,6.222,61812,1.638,12.444,5835,5968,41996
2019,62,605174,858128,20803459,20618166,74888,8.806,59458,6.992,2104364,692342,1412022,3.358,10.206,1740434,568721,1171713,2.758,8.441,363930,1.765,16.883,39480,40593,296448
2019,71,107173,120551,2472834,2442641,15656,13.184,12058,10.154,317192,113798,203394,4.659,12.986,256828,78894,177934,3.230,10.514,60364,2.471,21.029,8700,8781,60096
2019,72,490604,677595,14492771,14404984,69114,10.284,58028,8.634,1977509,930771,1046738,6.461,13.728,1795920,662864,1133056,4.602,12.467,181589,1.261,24.935,44639,45740,466192
2019,81,648282,714335,5626303,5608760,57317,8.054,51903,7.294,647683,218510,429173,3.896,11.548,613372,195967,417405,3.494,10.936,34311,0.612,21.872,38428,38889,140439
2020,11,18092,18790,166501,164924,2031,10.777,2144,11.376,26369,8514,17855,5.162,15.989,23050,7773,15277,4.713,13.976,3319,2.012,27.952,1470,1470,5316
2020,21,16084,22322,579439,601763,1879,8.272,2666,11.736,72613,23219,49394,3.858,12.067,117697,37496,80201,6.231,19.559,-45084,-7.492,24.133,1576,1646,13265
2020,22,5707,18683,636945,639459,927,4.984,757,4.070,38884,10014,28870,1.566,6.081,43739,9675,34064,1.513,6.840,-4855,-0.759,12.162,242,245,2359
2020,23,632775,648751,7185415,7115288,80418,12.461,73648,11.412,1124642,313576,811066,4.407,15.806,984835,285465,699370,4.012,13.841,139807,1.965,27.682,50042,50142,192403
2020,31-33,223825,268369,11960402,12010601,16630,6.153,20458,7.569,977303,216658,760645,1.804,8.137,1079248,256545,822703,2.136,8.986,-101945,-0.849,16.274,14354,14470,127688
2020,42,254683,365130,6131925,6153608,23656,6.424,29861,8.109,613156,167624,445532,2.724,9.964,659193,230176,429017,3.741,10.712,-46037,-0.748,19.928,19284,19769,98016
2020,44-45,567286,971985,15813874,15771138,72034,7.374,81925,8.386,1564512,564593,999919,3.580,9.920,1469642,515420,954222,3.268,9.319,94870,0.602,18.637,49383,52834,253092
2020,48-49,169279,221782,5706311,5605059,29754,13.456,28444,12.863,790023,326870,463153,5.832,14.095,586032,223637,362395,3.990,10.455,203991,3.639,20.911,18021,18248,91056
2020,51,69986,145282,3502996,3509405,14508,10.022,13453,9.294,444787,143472,301315,4.088,12.674,454820,144671,310149,4.122,12.960,-10033,-0.286,25.348,6835,7174,55281
2020,52,212395,444961,6639343,6587738,33339,7.481,34733,7.794,788840,223552,565288,3.393,11.974,682816,207271,475545,3.146,10.365,106024,1.609,20.730,14934,15788,66227
2020,53,270841,368320,2278527,2261081,43499,11.915,37012,10.138,338449,138908,199541,6.143,14.968,304430,123981,180449,5.483,13.464,34019,1.505,26.928,22110,22443,66303
2020,54,701286,805495,9501619,9380348,95791,11.967,85704,10.707,1366804,455226,911578,4.853,14.571,1123686,423887,699799,4.519,11.979,243118,2.592,23.958,58901,59424,236936
2020,55,25062,50968,3537057,3513104,2787,5.439,3331,6.501,466491,124750,341741,3.551,13.279,417010,113579,303431,3.233,11.870,49481,1.408,23.740,681,728,13744
2020,56,298923,372014,11655124,11699095,46211,12.519,40425,10.952,1799760,615222,1184538,5.259,15.384,1900308,526047,1374261,4.496,16.243,-100548,-0.859,30.768,25995,26159,219727
2020,61,87574,99361,3756643,3750972,10505,10.670,8699,8.835,278785,76520,202265,2.040,7.432,267499,59886,207613,1.597,7.131,11286,0.301,14.263,6026,6096,39944
2020,62,607096,867442,21205058,21027964,75516,8.757,65272,7.569,2181441,695462,1485979,3.307,10.374,1826448,583494,1242954,2.775,8.686,354993,1.688,17.372,40863,42046,315310
2020,71,109316,123379,2474826,2474045,16532,13.547,13849,11.348,325415,126069,199346,5.096,13.153,323340,91392,231948,3.694,13.069,2075,0.084,26.139,9546,9648,64268
2020,72,490559,680641,14387087,14435387,67340,9.916,64329,9.472,1930789,883802,1046987,6.122,13.375,2028317,687423,1340894,4.762,14.051,-97528,-0.676,26.751,46402,47988,470009
2020,81,645820,713073,5618154,5625338,60410,8.463,61885,8.670,685607,245032,440575,4.356,12.188,698248,245766,452482,4.369,12.413,-12641,-0.225,24.376,40637,41043,154279
2021,11,18580,19303,164535,165562,2386,12.519,1899,9.964,25425,10264,15161,6.199,15.357,27343,7495,19848,4.527,16.515,-1918,-1.158,30.714,1409,1409,5621
2021,21,15069,21088,474197,524872,1530,7.055,2725,12.566,41910,16551,25359,3.153,7.985,142877,30279,112598,5.769,27.221,-100967,-19.237,15.970,1644,1728,14316
2021,22,5902,19126,631819,633737,1258,6.638,907,4.786,41358,10599,30759,1.672,6.526,44931,11216,33715,1.770,7.090,-3573,-0.564,13.052,274,278,1766
2021,23,650376,667247,7085774,7132216,89558,13.616,70550,10.726,1037610,335150,702460,4.699,14.548,1127795,262699,865096,3.683,15.813,-90185,-1.264,29.096,49145,49226,172207
2021,31-33,220403,265398,11658587,11810019,18251,6.846,20646,7.744,987815,234806,753009,1.988,8.364,1289582,259129,1030453,2.194,10.919,-301767,-2.555,16.728,13875,14046,114600
2021,42,251523,362491,5914984,6028840,26407,7.250,29886,8.205,581537,179255,402282,2.973,9.646,808477,214520,593957,3.558,13.410,-226940,-3.764,19.292,18316,18959,96693
2021,44-45,569747,962814,15551286,15678067,80350,8.311,88393,9.143,1585780,502269,1083511,3.204,10.115,1847896,534659,1313237,3.410,11.787,-262116,-1.672,20.229,46504,53303,262790
2021,48-49,181469,235333,5706256,5706031,40242,17.602,26830,11.735,800401,340117,460284,5.961,14.027,795380,190059,605321,3.331,13.939,5021,0.088,27.879,17003,17321,87736
2021,51,71899,143495,3326876,3410739,16941,11.717,19129,13.230,448868,145635,303233,4.270,13.160,614620,176805,437815,5.184,18.020,-165752,-4.860,26.321,6903,7250,49225
2021,52,215627,446071,6682653,6658672,40705,9.141,39192,8.801,891719,286027,605692,4.296,13.392,841955,290346,551609,4.360,12.644,49764,0.747,25.289,15314,15953,64812
2021,53,282646,378955,2185501,2232774,52984,14.188,41949,11.233,323888,156818,167070,7.023,14.506,422979,133820,289159,5.993,18.944,-99091,-4.438,29.012,23650,24003,69693
2021,54,716547,820662,9494946,9492468,105957,13.030,91023,11.193,1352622,465705,886917,4.906,14.249,1347027,462878,884149,4.876,14.190,5595,0.059,28.381,62438,63022,241017
2021,55,24765,50180,3462885,3508467,3821,7.574,4363,8.648,455134,102001,353133,2.907,12.972,543659,131231,412428,3.740,15.496,-88525,-2.523,25.945,818,951,18439
2021,56,304073,380910,11532442,11619687,53320,14.148,45266,12.011,1832014,553637,1278377,4.765,15.766,2000488,433132,1567356,3.728,17.216,-168474,-1.450,31.533,27511,27737,190957
2021,61,86933,98563,3432239,3595677,10896,11.003,11823,11.939,219233,67564,151669,1.879,6.097,545701,75898,469803,2.111,15.177,-326468,-9.079,12.194,7719,7894,45580
2021,62,613494,883128,20700670,20971645,85690,9.794,69240,7.914,1997060,731553,1265507,3.488,9.523,2539746,580942,1958804,2.770,12.110,-542686,-2.588,19.045,43341,44887,293553
2021,71,106946,120722,1833173,2155711,16509,13.498,19678,16.089,198910,87752,111158,4.071,9.227,842276,135922,706354,6.305,39.072,-643366,-29.845,18.454,12018,12176,75791
2021,72,483456,673983,12165865,13280426,69697,10.286,76896,11.349,1527927,772858,755069,5.820,11.505,3760734,859638,2901096,6.473,28.318,-2232807,-16.813,23.010,47532,49229,475942
2021,81,643472,709846,5127661,5372016,68101,9.574,70966,9.977,571958,246716,325242,4.593,10.647,1061667,259064,802603,4.822,19.763,-489709,-9.116,21.294,45252,46876,161017
2022,11,18541,19265,166810,164747,2312,12.029,2221,11.556,30796,10036,20760,6.092,18.693,26809,8930,17879,5.420,16.273,3987,2.420,32.546,1797,1829,6016
2022,21,15228,21010,505960,492465,2046,9.668,2353,11.118,87837,20248,67589,4.112,17.836,60678,25495,35183,5.177,12.321,27159,5.515,24.643,1460,1528,11923
2022,22,6084,19541,645391,639580,1518,7.835,1186,6.121,70312,19294,51018,3.017,10.993,58946,16594,42352,2.595,9.216,11366,1.777,18.433,308,332,1901
2022,23,669836,687689,7358283,7217295,94650,13.977,73677,10.880,1264646,358065,906581,4.961,17.522,981833,313943,667890,4.350,13.604,282813,3.919,27.208,60359,60496,229858
2022,31-33,222426,268182,12150259,11931515,20868,7.803,19354,7.237,1390059,270697,1119362,2.269,11.650,954300,279857,674443,2.346,7.998,435759,3.652,15.996,14340,14495,120399
2022,42,251542,361091,6128321,6017173,27996,7.733,29907,8.261,852263,217454,634809,3.614,14.164,630252,252663,377589,4.199,10.474,222011,3.690,20.948,19075,20062,113798
2022,44-45,578711,973283,15911746,15721756,91479,9.469,77134,7.984,1988291,600030,1388261,3.817,12.647,1608275,539477,1068798,3.431,10.230,380016,2.417,20.459,49155,52343,254290
2022,48-49,197744,253426,6094732,5900470,46836,19.162,28819,11.791,1007550,292457,715093,4.957,17.076,611483,210179,401304,3.562,10.363,396067,6.712,20.727,21434,21920,110618
2022,51,73746,143284,3515570,3447027,17988,12.552,18046,12.592,660966,163579,497387,4.746,19.175,527049,189930,337119,5.510,15.290,133917,3.885,30.580,8383,9028,68809
2022,52,216408,444806,6774914,6726322,41806,9.387,42941,9.642,1088218,357480,730738,5.315,16.178,986659,406833,579826,6.048,14.669,101559,1.510,29.337,18526,19485,87094
2022,53,293314,391225,2329109,2256406,55023,14.294,42468,11.032,448809,170149,278660,7.541,19.890,301562,141646,159916,6.278,13.365,147247,6.526,26.729,29729,30920,88312
2022,54,726449,825913,10075041,9757437,109842,13.339,104908,12.740,1907758,558616,1349142,5.725,19.552,1268888,611040,657848,6.262,13.004,638870,6.548,26.009,75750,76610,296468
2022,55,24245,49452,3625698,3547723,3509,7.032,4407,8.831,564228,81883,482345,2.308,15.904,409999,120264,289735,3.390,11.557,154229,4.347,23.113,954,988,13219
2022,56,313605,386480,12063529,11727874,52062,13.568,46532,12.127,2399941,534139,1865802,4.554,20.464,1726219,548491,1177728,4.677,14.719,673722,5.745,29.438,31482,32009,239230
2022,61,90985,102288,3707733,3584549,12518,12.454,8972,8.926,445586,67670,377916,1.888,12.431,200282,59524,140758,1.661,5.587,245304,6.843,11.175,6638,6812,37512
2022,62,621495,898537,21139819,20924156,86541,9.717,70784,7.947,2590057,754128,1835929,3.604,12.378,2153578,670546,1483032,3.205,10.292,436479,2.086,20.585,47958,50073,365771
2022,71,114582,128790,2286356,2058808,21247,17.014,13430,10.754,623619,122801,500818,5.965,30.290,171567,69259,102308,3.364,8.333,452052,21.957,16.667,10619,10721,51531
2022,72,505826,699507,13746530,12954164,83414,12.140,58574,8.525,3082015,1003727,2078288,7.748,23.792,1488027,577549,910478,4.458,11.487,1593988,12.305,22.974,42443,44430,375007
2022,81,659719,726759,5463230,5290445,77182,10.746,60169,8.377,945727,278982,666745,5.273,17.876,600276,241370,358906,4.562,11.346,345451,6.530,22.693,46240,47099,171385
