year,pfg_utly,sector,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1992,Utility Patent Granted,56,708,5034,369210,369941,701,14.229,486,9.865,66182,26078,40104,7.049,17.890,68694,21614,47080,5.843,18.569,-2512,-0.679,35.780,19,19,576
1992,Utility Patent Granted,61,159,381,404727,397173,23,6.013,26,6.797,26365,551,25814,0.139,6.638,11025,743,10282,0.187,2.776,15340,3.862,5.552,D,D,D
1992,Utility Patent Granted,62,313,3456,507448,499120,422,12.644,185,5.543,46952,11012,35940,2.206,9.407,31092,6737,24355,1.350,6.229,15860,3.178,12.459,11,11,65
1992,Utility Patent Granted,71,151,757,71085,70777,50,6.649,40,5.319,7934,2929,5005,4.138,11.210,7232,781,6451,1.103,10.218,702,0.992,20.436,10,10,224
1992,Utility Patent Granted,72,298,25021,815104,805763,2558,10.430,1569,6.397,122152,65166,56986,8.087,15.160,103609,28388,75221,3.523,12.858,18543,2.301,25.717,12,12,52
1992,Utility Patent Granted,81,691,7602,177788,178005,537,7.066,532,7.000,26808,8978,17830,5.044,15.060,27240,8902,18338,5.001,15.303,-432,-0.243,30.121,15,16,85
1993,No Utility Patent Granted,11,20655,20977,172631,173292,3024,14.502,2775,13.308,42106,13823,28283,7.977,24.298,43390,14656,28734,8.457,25.039,-1284,-0.741,48.595,2007,2009,10622
1993,No Utility Patent Granted,21,18983,21351,310253,313512,2301,10.657,2782,12.885,54843,18348,36495,5.852,17.493,61331,22411,38920,7.148,19.563,-6488,-2.069,34.986,2058,2077,15356
1993,No Utility Patent Granted,22,5911,10734,446289,449102,618,5.816,403,3.792,30313,8437,21876,1.879,6.750,36198,5657,30541,1.260,8.060,-5885,-1.310,13.499,217,221,1339
1993,No Utility Patent Granted,23,502577,506699,4308682,4275050,78882,15.703,70127,13.961,1090953,309687,781266,7.244,25.519,1023588,313143,710445,7.325,23.943,67365,1.576,47.887,51759,51800,240716
1993,No Utility Patent Granted,31-33,283583,305156,7989188,7920109,28954,9.515,27248,8.954,1107904,287301,820603,3.627,13.988,970703,304879,665824,3.849,12.256,137201,1.732,24.512,21464,21665,209016
1993,No Utility Patent Granted,42,291258,340890,3887713,3853203,36151,10.657,32832,9.678,604948,175519,429429,4.555,15.700,535531,190008,345523,4.931,13.898,69417,1.802,27.797,24220,24807,130340
1993,No Utility Patent Granted,44-45,692290,986016,11829146,11685962,100430,10.178,101947,10.331,1864483,753570,1110913,6.449,15.955,1586630,583223,1003407,4.991,13.577,277853,2.378,27.154,66226,69626,318361
1993,No Utility Patent Granted,48-49,113402,136776,2482134,2451971,20550,15.243,16637,12.340,435571,131708,303863,5.372,17.764,372767,134623,238144,5.490,15.203,62804,2.561,30.405,12114,12303,79496
1993,No Utility Patent Granted,51,51650,68807,1579231,1563873,9041,13.315,7227,10.644,250778,88623,162155,5.667,16.036,220379,84975,135404,5.434,14.092,30399,1.944,28.184,4764,4927,48669
1993,No Utility Patent Granted,52,179482,319174,4648151,4663185,33307,10.437,33192,10.401,769611,255675,513936,5.483,16.504,808689,349684,459005,7.499,17.342,-39078,-0.838,33.008,13039,13862,73972
1993,No Utility Patent Granted,53,197623,228563,1524945,1502301,30321,13.405,25588,11.312,335704,130518,205186,8.688,22.346,290493,114920,175573,7.650,19.337,45211,3.009,38.673,18676,19077,76667
1993,No Utility Patent Granted,54,445098,473553,4068382,3987523,64013,13.729,49455,10.606,781065,269458,511607,6.758,19.588,619814,207435,412379,5.202,15.544,161251,4.044,31.088,35426,37213,146154
1993,No Utility Patent Granted,55,25810,37481,1605617,1622651,3305,8.688,4421,11.622,293538,84131,209407,5.185,18.090,328099,98028,230071,6.041,20.220,-34561,-2.130,36.180,842,884,11474
1993,No Utility Patent Granted,56,220192,247094,4727632,4533284,41060,16.911,32463,13.371,1303905,407285,896620,8.984,28.763,913287,326386,586901,7.200,20.146,390618,8.617,40.293,24161,24619,218635
1993,No Utility Patent Granted,61,43040,48122,1610465,1581955,5786,12.235,4123,8.718,191491,41426,150065,2.619,12.105,135226,31672,103554,2.002,8.548,56265,3.557,17.096,2909,2989,22272
1993,No Utility Patent Granted,62,474104,554067,11124926,10931371,47634,8.685,36431,6.642,1427676,407176,1020500,3.725,13.060,1044678,339564,705114,3.106,9.557,382998,3.504,19.113,26519,27122,182948
1993,No Utility Patent Granted,71,65632,70202,1118236,1088901,9777,14.144,7624,11.029,233505,83620,149885,7.679,21.444,174172,51686,122486,4.747,15.995,59333,5.449,31.990,5620,5684,36339
1993,No Utility Patent Granted,72,337530,418273,7393982,7325918,57904,13.966,50577,12.199,1430385,694295,736090,9.477,19.525,1292916,530161,762755,7.237,17.649,137469,1.876,35.297,36349,37550,345819
1993,No Utility Patent Granted,81,580911,630293,4491228,4435696,59777,9.533,53247,8.492,737413,216489,520924,4.881,16.625,627150,192358,434792,4.337,14.139,110263,2.486,28.277,38619,39349,138156
1993,Utility Patent Granted,11,70,251,13162,12683,17,6.719,21,8.300,2752,1193,1559,9.407,21.699,1757,500,1257,3.942,13.854,995,7.845,27.707,0,0,0
1993,Utility Patent Granted,21,282,2594,170602,185166,294,11.105,401,15.146,26195,11177,15018,6.036,14.147,55376,14922,40454,8.059,29.906,-29181,-15.759,28.294,4,4,23
1993,Utility Patent Granted,22,128,3338,312842,316739,276,8.395,175,5.323,29088,8803,20285,2.779,9.184,36890,4769,32121,1.506,11.647,-7802,-2.463,18.367,0,0,0
1993,Utility Patent Granted,23,607,2657,242252,247902,166,6.173,230,8.553,38836,4624,34212,1.865,15.666,50602,6186,44416,2.495,20.412,-11766,-4.746,31.332,19,19,105
1993,Utility Patent Granted,31-33,8691,33496,7887036,7959281,952,2.821,1442,4.274,548055,101697,446358,1.278,6.886,691032,157289,533743,1.976,8.682,-142977,-1.796,13.771,182,192,4908
1993,Utility Patent Granted,42,3850,35027,1005657,1001267,3079,8.786,3113,8.883,161082,51606,109476,5.154,16.088,152207,45967,106240,4.591,15.201,8875,0.886,30.403,106,131,1734
1993,Utility Patent Granted,44-45,1129,60779,804688,797202,2815,4.559,4751,7.694,131576,32453,99123,4.071,16.505,116271,36341,79930,4.559,14.585,15305,1.920,29.170,33,49,464
1993,Utility Patent Granted,48-49,894,8185,722147,733447,480,5.819,608,7.371,60038,9647,50391,1.315,8.186,85194,16740,68454,2.282,11.616,-25156,-3.430,16.371,6,6,63
1993,Utility Patent Granted,51,482,20034,1092771,1104636,2099,10.324,2693,13.246,150982,50890,100092,4.607,13.668,173538,53229,120309,4.819,15.710,-22556,-2.042,27.336,6,6,118
1993,Utility Patent Granted,52,412,17881,616666,638490,1205,6.552,2226,12.103,102454,19363,83091,3.033,16.046,142818,47701,95117,7.471,22.368,-40364,-6.322,32.093,7,7,559
1993,Utility Patent Granted,53,502,5530,87070,90066,323,5.702,593,10.468,17463,3068,14395,3.406,19.389,23186,7069,16117,7.849,25.743,-5723,-6.354,38.778,15,21,49
1993,Utility Patent Granted,54,2665,11153,785949,799187,1374,12.507,1040,9.467,120458,43670,76788,5.464,15.073,146996,34252,112744,4.286,18.393,-26538,-3.321,30.145,113,125,1144
1993,Utility Patent Granted,55,2498,14000,1555846,1568910,1182,8.209,1980,13.751,236174,47780,188394,3.045,15.053,262790,60930,201860,3.884,16.750,-26616,-1.696,30.107,11,11,446
1993,Utility Patent Granted,56,729,5697,405678,391877,704,12.441,627,11.081,86801,24901,61900,6.354,22.150,59917,14800,45117,3.777,15.290,26884,6.860,30.580,19,19,213
1993,Utility Patent Granted,61,163,394,408491,398451,41,10.553,30,7.722,30547,10497,20050,2.634,7.666,9300,477,8823,0.120,2.334,21247,5.332,4.668,4,4,14
1993,Utility Patent Granted,62,317,3278,571816,562312,313,9.382,429,12.860,47202,7641,39561,1.359,8.394,28495,8693,19802,1.546,5.067,18707,3.327,10.135,10,15,246
1993,Utility Patent Granted,71,158,798,84998,83815,65,8.286,38,4.844,8159,1981,6178,2.364,9.735,5582,438,5144,0.523,6.660,2577,3.075,13.320,6,6,41
1993,Utility Patent Granted,72,315,25152,838317,849694,1589,6.213,2438,9.532,117073,44437,72636,5.230,13.778,139354,45583,93771,5.365,16.401,-22281,-2.622,27.557,14,14,110
1993,Utility Patent Granted,81,715,7626,173450,178602,344,4.404,713,9.129,17943,3522,14421,1.972,10.046,28617,9282,19335,5.197,16.023,-10674,-5.976,20.093,10,11,28
1994,No Utility Patent Granted,11,21306,21650,174576,173009,3358,15.767,2653,12.457,42581,14342,28239,8.290,24.612,39081,12786,26295,7.390,22.589,3500,2.023,45.178,1986,1986,9380
1994,No Utility Patent Granted,21,18704,21112,306872,308119,2165,10.156,2574,12.075,58711,19727,38984,6.402,19.055,61539,23796,37743,7.723,19.972,-2828,-0.918,38.109,1885,1904,13405
1994,No Utility Patent Granted,22,5894,11020,458647,464208,659,6.018,519,4.740,26809,12683,14126,2.732,5.775,37902,4431,33471,0.955,8.165,-11093,-2.390,11.550,265,280,1436
1994,No Utility Patent Granted,23,519333,523497,4535312,4433595,83495,16.210,66649,12.940,1173722,329448,844274,7.431,26.473,970661,301708,668953,6.805,21.893,203061,4.580,43.787,49382,49428,234219
1994,No Utility Patent Granted,31-33,285118,306939,8274627,8175529,28922,9.445,27445,8.963,1175535,320437,855098,3.919,14.379,979210,333156,646054,4.075,11.977,196325,2.401,23.955,21698,21897,230813
1994,No Utility Patent Granted,42,295557,346434,4014510,3969662,37420,10.864,33442,9.709,627057,180854,446203,4.556,15.796,537493,194403,343090,4.897,13.540,89564,2.256,27.080,24902,25670,135700
1994,No Utility Patent Granted,44-45,691993,989124,12174686,12014915,100750,10.188,100374,10.150,1886798,786410,1100388,6.545,15.704,1571773,574778,996995,4.784,13.082,315025,2.622,26.164,67657,71126,313527
1994,No Utility Patent Granted,48-49,117378,140684,2548734,2506579,21952,15.843,17699,12.774,445674,148057,297617,5.907,17.780,362761,136949,225812,5.464,14.472,82913,3.308,28.945,12971,13261,77195
1994,No Utility Patent Granted,51,53832,69238,1535732,1512640,9947,14.612,7616,11.188,258612,85575,173037,5.657,17.097,210687,85100,125587,5.626,13.928,47925,3.168,27.857,5109,5288,44850
1994,No Utility Patent Granted,52,178841,324399,4702458,4635222,39686,12.421,29916,9.363,851573,366960,484613,7.917,18.372,709301,286034,423267,6.171,15.302,142272,3.069,30.605,14931,15586,94293
1994,No Utility Patent Granted,53,201415,233473,1559972,1539299,31179,13.492,26421,11.433,328912,139612,189300,9.070,21.368,289231,117514,171717,7.634,18.790,39681,2.578,37.580,19289,19909,82807
1994,No Utility Patent Granted,54,460795,490241,4172491,4097694,66328,13.765,49574,10.288,792702,285063,507639,6.957,19.345,641616,217391,424225,5.305,15.658,151086,3.687,31.316,36615,37015,152993
1994,No Utility Patent Granted,55,25848,37620,1594455,1589476,3625,9.651,3506,9.334,269773,89966,179807,5.660,16.972,260332,82343,177989,5.181,16.378,9441,0.594,32.757,944,997,11935
1994,No Utility Patent Granted,56,229299,256795,5125066,4912115,42942,17.071,32447,12.899,1406111,441158,964953,8.981,28.625,979542,351550,627992,7.157,19.941,426569,8.684,39.883,25052,25422,245978
1994,No Utility Patent Granted,61,45006,50197,1647578,1623956,6302,12.809,4307,8.754,181573,36239,145334,2.232,11.181,134439,30716,103723,1.891,8.278,47134,2.902,16.557,3135,3294,24066
1994,No Utility Patent Granted,62,477902,563807,11310991,11177778,48302,8.638,39051,6.984,1297943,412208,885735,3.688,11.612,1031611,336577,695034,3.011,9.229,266332,2.383,18.458,29261,30159,215275
1994,No Utility Patent Granted,71,67940,72750,1180957,1153160,10363,14.486,7935,11.092,243119,91179,151940,7.907,21.083,187164,61602,125562,5.342,16.231,55955,4.852,32.461,5915,6029,44850
1994,No Utility Patent Granted,72,343094,429166,7733256,7627421,59667,14.019,52579,12.353,1529374,802477,726897,10.521,20.051,1316344,548846,767498,7.196,17.258,213030,2.793,34.516,39639,40963,382483
1994,No Utility Patent Granted,81,588405,637412,4560124,4530891,60624,9.559,54187,8.544,724728,231462,493266,5.109,15.995,664508,204456,460052,4.512,14.666,60220,1.329,29.332,39100,39892,145577
1994,Utility Patent Granted,11,73,253,14356,14424,29,11.694,19,7.661,2103,953,1150,6.607,14.580,2256,723,1533,5.012,15.641,-153,-1.061,29.160,0,0,0
1994,Utility Patent Granted,21,280,2682,181761,179152,365,13.860,268,10.177,29077,9732,19345,5.432,16.230,23640,5803,17837,3.239,13.196,5437,3.035,26.391,D,D,D
1994,Utility Patent Granted,22,120,3150,282322,286433,181,5.821,100,3.216,17313,3956,13357,1.381,6.044,25385,3729,21656,1.302,8.862,-8072,-2.818,12.089,D,D,D
1994,Utility Patent Granted,23,660,2679,219344,222993,200,7.470,197,7.358,37748,6522,31226,2.925,16.928,44798,7130,37668,3.197,20.089,-7050,-3.162,33.856,15,15,100
1994,Utility Patent Granted,31-33,8941,33767,7787249,7845502,1097,3.228,1540,4.531,570758,118215,452543,1.507,7.275,687653,175097,512556,2.232,8.765,-116895,-1.490,14.550,206,212,7588
1994,Utility Patent Granted,42,4009,34951,1003771,1008276,2937,8.389,3054,8.723,151233,49537,101696,4.913,14.999,159842,49955,109887,4.954,15.853,-8609,-0.854,29.998,92,112,1709
1994,Utility Patent Granted,44-45,1170,62001,883184,858903,4824,7.834,3985,6.471,156251,54113,102138,6.300,18.192,106858,33657,73201,3.919,12.441,49393,5.751,24.882,30,32,166
1994,Utility Patent Granted,48-49,922,9216,761098,755222,885,9.760,588,6.485,70822,16283,54539,2.156,9.378,59221,15055,44166,1.993,7.842,11601,1.536,15.683,3,3,38
1994,Utility Patent Granted,51,520,22363,1168665,1177100,2437,10.950,2221,9.980,167919,59602,108317,5.063,14.265,187860,64176,123684,5.452,15.960,-19941,-1.694,28.531,18,21,688
1994,Utility Patent Granted,52,411,19493,656856,664987,3875,19.930,3775,19.416,143251,62405,80846,9.384,21.542,160802,73420,87382,11.041,24.181,-17551,-2.639,43.084,9,9,54
1994,Utility Patent Granted,53,520,6278,83356,89278,914,15.114,453,7.491,15715,6897,8818,7.725,17.602,28125,9571,18554,10.721,31.503,-12410,-13.900,35.205,15,23,129
1994,Utility Patent Granted,54,2854,12011,799009,809514,1361,11.432,1149,9.651,97863,22362,75501,2.762,12.089,118631,37148,81483,4.589,14.655,-20768,-2.565,24.178,110,113,762
1994,Utility Patent Granted,55,2588,13783,1558490,1578768,1148,8.242,1441,10.345,204840,54626,150214,3.460,12.975,245911,67402,178509,4.269,15.576,-41071,-2.601,25.949,7,7,722
1994,Utility Patent Granted,56,727,6856,456229,458645,879,12.865,832,12.177,68683,21087,47596,4.598,14.975,74321,32588,41733,7.105,16.204,-5638,-1.229,29.950,37,40,846
1994,Utility Patent Granted,61,163,399,432971,430867,30,7.634,18,4.580,17407,426,16981,0.099,4.040,13326,1510,11816,0.350,3.093,4081,0.947,6.186,D,D,D
1994,Utility Patent Granted,62,332,4459,680993,676401,705,16.673,244,5.770,45915,12919,32996,1.910,6.788,36124,8614,27510,1.274,5.341,9791,1.448,10.681,6,6,71
1994,Utility Patent Granted,71,150,803,87482,84872,75,9.554,39,4.968,9247,2394,6853,2.821,10.895,4240,625,3615,0.736,4.996,5007,5.899,9.992,3,6,56
1994,Utility Patent Granted,72,313,22867,804414,778233,1823,8.050,1380,6.094,126359,64762,61597,8.322,16.237,74111,26170,47941,3.363,9.523,52248,6.714,19.046,12,12,41
1994,Utility Patent Granted,81,736,7626,172021,173170,605,7.977,522,6.882,26698,7627,19071,4.404,15.417,28583,11170,17413,6.450,16.506,-1885,-1.089,30.834,12,13,42
1995,No Utility Patent Granted,11,21832,22180,172393,171466,3325,15.177,2782,12.698,38047,12946,25101,7.550,22.189,36198,13365,22833,7.795,21.111,1849,1.078,42.222,2083,2086,10686
1995,No Utility Patent Granted,21,18351,20994,320510,319144,2135,10.093,2453,11.596,57526,19383,38143,6.073,18.025,54602,19096,35506,5.984,17.109,2924,0.916,34.218,1823,1841,13318
1995,No Utility Patent Granted,22,6026,10868,391176,394955,681,6.343,419,3.902,23656,8727,14929,2.210,5.990,31285,3624,27661,0.918,7.921,-7629,-1.932,11.979,233,234,1246
1995,No Utility Patent Granted,23,540960,545316,4883692,4719199,88162,16.497,66364,12.418,1237361,350742,886619,7.432,26.220,907676,293503,614173,6.219,19.234,329685,6.986,38.467,49969,50043,231256
1995,No Utility Patent Granted,31-33,286588,308435,8544806,8367314,28919,9.418,26149,8.516,1227383,299854,927529,3.584,14.669,869700,305259,564441,3.648,10.394,357683,4.275,20.788,21085,21203,207935
1995,No Utility Patent Granted,42,301244,352841,4202005,4102367,38448,11.004,31589,9.041,684190,194255,489935,4.735,16.678,484746,181400,303346,4.422,11.816,199444,4.862,23.633,24080,24870,132576
1995,No Utility Patent Granted,44-45,693921,986227,12541707,12302688,103347,10.504,98730,10.034,2005269,852624,1152645,6.930,16.299,1522386,620259,902127,5.042,12.374,482883,3.925,24.749,64839,68603,303965
1995,No Utility Patent Granted,48-49,122659,146411,2646438,2575412,23683,16.528,17448,12.176,487995,162579,325416,6.313,18.948,347174,126514,220660,4.912,13.480,140821,5.468,26.961,13227,13459,78817
1995,No Utility Patent Granted,51,56488,71853,1552319,1513730,10930,15.570,7624,10.860,281552,103727,177825,6.852,18.600,204720,81291,123429,5.370,13.524,76832,5.076,27.048,5299,5475,45905
1995,No Utility Patent Granted,52,180338,327813,4615445,4634768,35337,10.887,28861,8.892,642468,247462,395006,5.339,13.862,678041,220089,457952,4.749,14.629,-35573,-0.768,27.724,14412,15647,92177
1995,No Utility Patent Granted,53,203720,236024,1554572,1535581,31132,13.313,26785,11.454,314661,138018,176643,8.988,20.491,275839,110705,165134,7.209,17.963,38822,2.528,35.926,20044,20606,81164
1995,No Utility Patent Granted,54,479996,511530,4294686,4192940,70629,14.091,50049,9.985,815740,281931,533809,6.724,19.455,612540,208091,404449,4.963,14.609,203200,4.846,29.218,37135,37566,149218
1995,No Utility Patent Granted,55,25930,37699,1615764,1589273,3591,9.596,3033,8.105,293926,105495,188431,6.638,18.494,241458,73486,167972,4.624,15.193,52468,3.301,30.386,984,1019,14086
1995,No Utility Patent Granted,56,241106,269678,5536424,5290600,46275,17.608,32547,12.384,1491669,542275,949394,10.250,28.195,998028,340448,657580,6.435,18.864,493641,9.331,37.728,25245,25741,236242
1995,No Utility Patent Granted,61,46990,52294,1678688,1654285,6474,12.648,4255,8.313,180080,39020,141060,2.359,10.886,131058,27061,103997,1.636,7.922,49022,2.963,15.845,3213,3316,21534
1995,No Utility Patent Granted,62,480939,573888,11723190,11550945,50822,8.932,40995,7.205,1428565,482954,945611,4.181,12.368,1085754,364503,721251,3.156,9.400,342811,2.968,18.799,31052,32038,244122
1995,No Utility Patent Granted,71,70357,74905,1218370,1186837,10393,14.113,7868,10.684,244032,92858,151174,7.824,20.562,180987,56260,124727,4.740,15.250,63045,5.312,30.499,5898,5991,42630
1995,No Utility Patent Granted,72,349612,439493,8152143,7977435,62639,14.426,52062,11.990,1658517,860477,798040,10.786,20.790,1311000,561759,749241,7.042,16.434,347517,4.356,32.868,39490,40869,389624
1995,No Utility Patent Granted,81,597372,646726,4702467,4630976,62536,9.742,52930,8.246,750061,240692,509369,5.197,16.197,606016,194210,411806,4.194,13.086,144045,3.110,26.172,39327,40240,146039
1995,Utility Patent Granted,11,73,281,15847,16578,42,15.385,26,9.524,2866,1879,987,11.334,17.288,4403,1101,3302,6.641,26.559,-1537,-9.271,34.576,0,0,0
1995,Utility Patent Granted,21,274,2335,163917,166362,179,7.447,316,13.147,24227,5348,18879,3.215,14.563,29425,11088,18337,6.665,17.687,-5198,-3.125,29.126,3,3,5
1995,Utility Patent Granted,22,123,3684,330169,336888,302,8.337,179,4.941,18181,5370,12811,1.594,5.397,31855,2404,29451,0.714,9.456,-13674,-4.059,10.794,D,D,D
1995,Utility Patent Granted,23,656,2602,195745,196149,209,8.074,182,7.031,28832,7675,21157,3.913,14.699,29573,5366,24207,2.736,15.077,-741,-0.378,29.398,27,27,255
1995,Utility Patent Granted,31-33,8972,33852,7905908,7866770,1259,3.708,1469,4.326,641941,107145,534796,1.362,8.160,562447,135295,427152,1.720,7.150,79494,1.011,14.299,176,186,6162
