NAICS,IndustryTitle,Basis,year,tfp_pct_change,tfp_index_2017
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2001.0,-3.0,89.696
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2002.0,7.8,96.663
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2003.0,-1.1,95.606
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2004.0,5.2,100.563
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2005.0,0.8,101.364
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2006.0,-0.4,100.971
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2007.0,7.9,108.926
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2008.0,-5.7,102.681
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2009.0,3.3,106.035
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2010.0,3.9,110.2
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2011.0,-1.8,108.204
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2012.0,-0.3,107.909
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2013.0,-2.0,105.733
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2014.0,-4.5,100.925
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2015.0,-2.8,98.064
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2016.0,3.7,101.712
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2017.0,-1.7,100.0
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2018.0,2.6,102.648
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2019.0,-6.9,95.578
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2020.0,-3.0,92.756
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2021.0,1.9,94.501
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,1987,N.A.,89.299
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2022,N.A.,N.A.
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2023,N.A.,N.A.
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,2024,N.A.,N.A.
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,Digit,4-Digit,4-Digit
3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",All workers,Sector,Manufacturing,Manufacturing
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1988.0,1.0,72.086
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1989.0,-2.2,70.477
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1990.0,4.9,73.902
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1991.0,-3.2,71.516
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1992.0,2.8,73.499
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1993.0,4.5,76.807
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1994.0,1.0,77.576
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1995.0,2.0,79.121
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1996.0,3.0,81.521
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1997.0,-4.8,77.57
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1998.0,1.3,78.541
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1999.0,-2.4,76.659
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2000.0,7.5,82.371
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2001.0,-3.6,79.396
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2002.0,13.3,89.942
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2003.0,4.9,94.374
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2004.0,10.9,104.7
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2005.0,10.3,115.506
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2006.0,-1.8,113.387
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2007.0,-2.8,110.196
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2008.0,-13.4,95.472
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2009.0,15.1,109.841
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2010.0,-0.8,108.91
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2011.0,-0.7,108.15
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2012.0,2.4,110.714
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2013.0,9.4,121.152
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2014.0,-9.3,109.929
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2015.0,-8.7,100.416
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2016.0,-2.2,98.174
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2017.0,1.9,100.0
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2018.0,-2.4,97.575
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2019.0,0.4,97.98
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2020.0,16.3,113.985
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2021.0,-0.1,113.82
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,1987,N.A.,71.387
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2022,N.A.,N.A.
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2023,N.A.,N.A.
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,2024,N.A.,N.A.
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,Digit,4-Digit,4-Digit
3253,"Pesticides, fertilizers, and other agricultural chemicals",All workers,Sector,Manufacturing,Manufacturing
3254,Pharmaceuticals and medicine,All workers,1988.0,-3.6,136.856
3254,Pharmaceuticals and medicine,All workers,1989.0,-3.5,132.025
3254,Pharmaceuticals and medicine,All workers,1990.0,1.4,133.935
3254,Pharmaceuticals and medicine,All workers,1991.0,1.1,135.345
3254,Pharmaceuticals and medicine,All workers,1992.0,-4.8,128.842
3254,Pharmaceuticals and medicine,All workers,1993.0,-1.5,126.938
3254,Pharmaceuticals and medicine,All workers,1994.0,2.4,130.003
3254,Pharmaceuticals and medicine,All workers,1995.0,-1.3,128.342
3254,Pharmaceuticals and medicine,All workers,1996.0,1.1,129.779
3254,Pharmaceuticals and medicine,All workers,1997.0,-4.6,123.774
3254,Pharmaceuticals and medicine,All workers,1998.0,-10.8,110.409
3254,Pharmaceuticals and medicine,All workers,1999.0,-0.6,109.698
3254,Pharmaceuticals and medicine,All workers,2000.0,0.9,110.698
3254,Pharmaceuticals and medicine,All workers,2001.0,1.3,112.167
3254,Pharmaceuticals and medicine,All workers,2002.0,3.5,116.107
3254,Pharmaceuticals and medicine,All workers,2003.0,3.9,120.682
3254,Pharmaceuticals and medicine,All workers,2004.0,-4.8,114.86
3254,Pharmaceuticals and medicine,All workers,2005.0,3.0,118.328
3254,Pharmaceuticals and medicine,All workers,2006.0,-4.9,112.489
3254,Pharmaceuticals and medicine,All workers,2007.0,1.5,114.181
3254,Pharmaceuticals and medicine,All workers,2008.0,-1.6,112.382
3254,Pharmaceuticals and medicine,All workers,2009.0,-2.7,109.376
3254,Pharmaceuticals and medicine,All workers,2010.0,-2.4,106.712
3254,Pharmaceuticals and medicine,All workers,2011.0,4.6,111.57
3254,Pharmaceuticals and medicine,All workers,2012.0,-4.2,106.869
3254,Pharmaceuticals and medicine,All workers,2013.0,0.1,106.986
3254,Pharmaceuticals and medicine,All workers,2014.0,-0.8,106.111
3254,Pharmaceuticals and medicine,All workers,2015.0,0.3,106.382
3254,Pharmaceuticals and medicine,All workers,2016.0,2.4,108.904
3254,Pharmaceuticals and medicine,All workers,2017.0,-8.2,100.0
3254,Pharmaceuticals and medicine,All workers,2018.0,1.6,101.585
3254,Pharmaceuticals and medicine,All workers,2019.0,2.5,104.134
3254,Pharmaceuticals and medicine,All workers,2020.0,0.1,104.198
3254,Pharmaceuticals and medicine,All workers,2021.0,3.1,107.404
3254,Pharmaceuticals and medicine,All workers,1987,N.A.,141.962
3254,Pharmaceuticals and medicine,All workers,2022,N.A.,N.A.
3254,Pharmaceuticals and medicine,All workers,2023,N.A.,N.A.
3254,Pharmaceuticals and medicine,All workers,2024,N.A.,N.A.
3254,Pharmaceuticals and medicine,All workers,Digit,4-Digit,4-Digit
3254,Pharmaceuticals and medicine,All workers,Sector,Manufacturing,Manufacturing
3255,"Paint, coatings, and adhesives",All workers,1988.0,-2.0,99.634
3255,"Paint, coatings, and adhesives",All workers,1989.0,-3.8,95.815
3255,"Paint, coatings, and adhesives",All workers,1990.0,-0.3,95.488
3255,"Paint, coatings, and adhesives",All workers,1991.0,-3.2,92.441
3255,"Paint, coatings, and adhesives",All workers,1992.0,0.9,93.295
3255,"Paint, coatings, and adhesives",All workers,1993.0,1.4,94.637
3255,"Paint, coatings, and adhesives",All workers,1994.0,1.2,95.772
3255,"Paint, coatings, and adhesives",All workers,1995.0,-2.0,93.815
3255,"Paint, coatings, and adhesives",All workers,1996.0,-1.3,92.609
3255,"Paint, coatings, and adhesives",All workers,1997.0,-0.9,91.757
3255,"Paint, coatings, and adhesives",All workers,1998.0,-3.5,88.535
3255,"Paint, coatings, and adhesives",All workers,1999.0,1.2,89.621
3255,"Paint, coatings, and adhesives",All workers,2000.0,2.8,92.139
3255,"Paint, coatings, and adhesives",All workers,2001.0,3.2,95.117
3255,"Paint, coatings, and adhesives",All workers,2002.0,-1.1,94.072
3255,"Paint, coatings, and adhesives",All workers,2003.0,6.9,100.573
3255,"Paint, coatings, and adhesives",All workers,2004.0,7.4,108.046
3255,"Paint, coatings, and adhesives",All workers,2005.0,1.2,109.354
3255,"Paint, coatings, and adhesives",All workers,2006.0,-1.9,107.33
3255,"Paint, coatings, and adhesives",All workers,2007.0,-1.5,105.749
3255,"Paint, coatings, and adhesives",All workers,2008.0,-2.0,103.6
3255,"Paint, coatings, and adhesives",All workers,2009.0,-10.9,92.308
3255,"Paint, coatings, and adhesives",All workers,2010.0,9.3,100.883
3255,"Paint, coatings, and adhesives",All workers,2011.0,-0.1,100.768
3255,"Paint, coatings, and adhesives",All workers,2012.0,-7.0,93.675
3255,"Paint, coatings, and adhesives",All workers,2013.0,-0.6,93.071
3255,"Paint, coatings, and adhesives",All workers,2014.0,3.7,96.538
3255,"Paint, coatings, and adhesives",All workers,2015.0,1.2,97.716
3255,"Paint, coatings, and adhesives",All workers,2016.0,2.9,100.556
3255,"Paint, coatings, and adhesives",All workers,2017.0,-0.6,100.0
3255,"Paint, coatings, and adhesives",All workers,2018.0,-0.2,99.809
3255,"Paint, coatings, and adhesives",All workers,2019.0,-5.7,94.109
3255,"Paint, coatings, and adhesives",All workers,2020.0,-1.8,92.391
3255,"Paint, coatings, and adhesives",All workers,2021.0,9.1,100.8
3255,"Paint, coatings, and adhesives",All workers,1987,N.A.,101.617
3255,"Paint, coatings, and adhesives",All workers,2022,N.A.,N.A.
3255,"Paint, coatings, and adhesives",All workers,2023,N.A.,N.A.
3255,"Paint, coatings, and adhesives",All workers,2024,N.A.,N.A.
3255,"Paint, coatings, and adhesives",All workers,Digit,4-Digit,4-Digit
3255,"Paint, coatings, and adhesives",All workers,Sector,Manufacturing,Manufacturing
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1988.0,0.4,90.239
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1989.0,-4.6,86.115
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1990.0,1.0,86.953
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1991.0,-2.1,85.131
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1992.0,-2.0,83.389
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1993.0,2.0,85.086
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1994.0,-0.6,84.615
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1995.0,5.6,89.361
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1996.0,0.8,90.035
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1997.0,-0.2,89.835
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1998.0,-2.4,87.719
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1999.0,-3.3,84.834
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2000.0,1.7,86.318
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2001.0,1.0,87.214
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2002.0,12.7,98.282
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2003.0,-9.7,88.715
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2004.0,2.6,91.044
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2005.0,14.7,104.463
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2006.0,-2.3,102.032
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2007.0,17.5,119.888
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2008.0,-10.2,107.658
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2009.0,-8.0,99.069
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2010.0,5.5,104.513
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2011.0,10.1,115.078
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2012.0,-12.7,100.406
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2013.0,1.0,101.422
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2014.0,4.9,106.405
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2015.0,-0.4,105.966
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2016.0,1.3,107.306
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2017.0,-6.8,100.0
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2018.0,0.6,100.608
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2019.0,2.5,103.129
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2020.0,-8.0,94.842
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2021.0,2.2,96.93
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,1987,N.A.,89.919
3256,"Soaps, cleaning compounds, and toilet preparations",All workers,2022,N.A.,N.A.
