year,vcnaics3,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1993,518,5073,7191,276954,272828,856,11.790,995,13.704,51641,13768,37873,5.046,18.928,43136,13584,29552,4.979,15.811,8505,3.117,31.621,507,513,5347
1993,519,2516,2911,37914,38108,304,10.532,255,8.834,7594,4989,2605,13.092,19.928,7979,5156,2823,13.530,20.938,-385,-1.010,39.855,135,204,4467
1993,521,17,48,23944,24021,5,10.753,D,D,443,23,420,0.096,1.844,613,D,545,D,2.552,-170,-0.708,3.689,D,D,D
1993,522,43185,141732,2471194,2511558,11574,8.074,14817,10.336,423004,124605,298399,4.961,16.842,508468,235588,272880,9.380,20.245,-85464,-3.403,33.685,2854,3446,28008
1993,523,25587,39779,499109,494898,6795,17.306,5765,14.683,102926,41444,61482,8.374,20.797,95889,43882,52007,8.867,19.376,7037,1.422,38.751,2722,2754,13830
1993,524,111688,154826,2252291,2253320,16087,10.436,14740,9.562,342009,108247,233762,4.804,15.178,343309,116561,226748,5.173,15.236,-1300,-0.058,30.356,7419,7599,32328
1993,525,633,670,18279,17879,51,7.375,94,13.594,3386,719,2667,4.021,18.938,2538,1286,1252,7.193,14.195,848,4.743,28.391,69,69,364
1993,531,160464,177553,1097007,1085427,23864,13.614,19328,11.027,235785,96919,138866,8.929,21.723,212725,79247,133478,7.301,19.598,23060,2.125,39.197,14148,14379,53648
1993,532,36368,54978,496839,487600,6503,11.811,6664,12.103,112929,35226,77703,7.224,23.160,94422,38881,55541,7.974,19.365,18507,3.796,38.729,4411,4587,21716
1993,533,1419,1562,18169,19340,277,18.248,189,12.451,4385,1441,2944,7.451,22.673,6649,3861,2788,19.964,34.380,-2264,-11.706,45.346,132,132,1352
1993,541,447763,484706,4854331,4786710,65387,13.700,50495,10.580,901161,313128,588033,6.542,18.826,767037,241687,525350,5.049,16.024,134124,2.802,32.049,35539,37338,147298
1993,551,28308,51481,3161463,3191561,4487,8.557,6401,12.207,529770,131911,397859,4.133,16.599,590957,158958,431999,4.981,18.516,-61187,-1.917,33.198,853,895,11920
1993,561,208322,238220,4886203,4686978,39897,17.043,31655,13.522,1338876,417021,921855,8.897,28.566,939156,329219,609937,7.024,20.038,399720,8.528,40.075,23104,23553,211798
1993,562,12698,14571,247107,238183,1867,13.006,1435,9.997,51717,15165,36552,6.367,21.713,33944,11967,21977,5.024,14.251,17773,7.462,28.502,1077,1085,7050
1993,611,43203,48516,2018956,1980406,5827,12.221,4153,8.710,222053,51923,170130,2.622,11.213,144547,32149,112398,1.623,7.299,77506,3.914,14.598,2913,2993,22286
1993,621,374928,410034,3608416,3505745,31899,7.831,26507,6.507,679063,219524,459539,6.262,19.370,475579,154964,320615,4.420,13.566,203484,5.804,27.131,20143,20567,95960
1993,622,3741,5946,4620340,4599994,186,3.121,215,3.607,270956,34624,236332,0.753,5.890,232106,75471,156635,1.641,5.046,38850,0.845,10.092,83,84,23911
1993,623,27516,46550,2133612,2094724,4420,9.651,2919,6.373,269643,85644,183999,4.089,12.872,192237,72598,119639,3.466,9.177,77406,3.695,18.354,1568,1628,35523
1993,624,71964,94815,1334374,1293220,11442,12.343,7219,7.787,256418,75025,181393,5.801,19.828,173913,45224,128689,3.497,13.448,82505,6.380,26.896,4747,4858,27800
1993,711,19909,20413,280462,275039,3521,17.416,3130,15.482,71414,21191,50223,7.705,25.965,60191,17591,42600,6.396,21.885,11223,4.081,43.769,2219,2224,11475
1993,712,3214,3520,72138,69510,356,10.406,158,4.619,11065,1722,9343,2.477,15.919,5706,724,4982,1.042,8.209,5359,7.710,16.418,101,101,413
1993,713,42762,47067,850634,828167,5965,12.891,4374,9.453,159143,62688,96455,7.569,19.216,113849,33809,80040,4.082,13.747,45294,5.469,27.494,3308,3365,24492
1993,721,37717,44795,1468426,1466229,4628,10.394,4087,9.179,206001,84755,121246,5.780,14.050,200864,85484,115380,5.830,13.699,5137,0.350,27.399,2722,2796,45623
1993,722,300549,398630,6763873,6709383,54865,13.867,48928,12.366,1340956,653977,686979,9.747,19.986,1231455,490260,741195,7.307,18.354,109501,1.632,36.708,33647,34768,300306
1993,811,185134,201748,1160936,1151367,24871,12.406,22327,11.137,221176,85660,135516,7.440,19.210,201785,75104,126681,6.523,17.526,19391,1.684,35.051,16554,16740,54199
1993,812,141766,173042,1142158,1132241,20080,11.639,19055,11.044,217716,80836,136880,7.139,19.229,199094,78747,120347,6.955,17.584,18622,1.645,35.168,13494,13991,51536
1993,813,254893,263129,2361584,2330690,15170,5.794,12578,4.804,316445,53515,262930,2.296,13.577,254799,47789,207010,2.050,10.932,61646,2.645,21.865,8586,8629,32449
1994,113,12289,12435,89000,88018,2052,16.829,1568,12.860,20660,8257,12403,9.381,23.472,18488,6116,12372,6.949,21.005,2172,2.468,42.010,1194,1194,4545
1994,114,1341,1356,11804,11457,217,16.194,185,13.806,4263,790,3473,6.895,37.209,3505,860,2645,7.506,30.593,758,6.616,61.185,138,138,751
1994,115,7759,8112,88128,87958,1118,13.953,919,11.470,19787,6248,13539,7.103,22.496,19360,6533,12827,7.427,22.011,427,0.485,44.021,654,654,4084
1994,211,6732,8013,100470,100611,797,9.877,909,11.265,18144,7439,10705,7.394,18.034,18668,6964,11704,6.922,18.555,-524,-0.521,36.068,603,611,2465
1994,212,4988,7352,241662,244809,645,8.682,800,10.768,32139,11541,20598,4.714,13.128,38570,13741,24829,5.613,15.755,-6431,-2.627,26.256,505,512,5819
1994,213,7418,8429,146501,141851,1088,12.873,1133,13.406,37393,10479,26914,7.387,26.361,27819,8894,18925,6.270,19.611,9574,6.749,39.223,779,782,5122
1994,221,6014,14170,740969,750641,840,5.975,619,4.403,44132,16639,27493,2.217,5.879,63311,8160,55151,1.087,8.434,-19179,-2.555,11.758,266,281,1450
1994,236,153180,154407,1199112,1175159,28950,19.096,23335,15.393,327437,106566,220871,9.068,27.863,279667,91424,188243,7.780,23.798,47770,4.065,47.596,16765,16772,68122
1994,237,35763,36836,662728,655955,4994,13.725,4093,11.249,145206,31324,113882,4.775,22.137,132189,30427,101762,4.639,20.152,13017,1.984,40.304,3066,3081,21239
1994,238,331616,334933,2892816,2825474,49751,15.087,39418,11.953,738154,198080,540074,7.011,26.125,603488,186987,416501,6.618,21.359,134666,4.766,42.718,29572,29590,144958
1994,311,20833,25614,1411963,1409149,2342,9.134,2395,9.341,140016,35112,104904,2.492,9.936,134141,39673,94468,2.815,9.519,5875,0.417,19.039,1696,1729,17912
1994,312,1764,2222,160516,163375,186,8.424,158,7.156,12553,2961,9592,1.812,7.684,18208,3236,14972,1.981,11.145,-5655,-3.461,15.367,110,110,1220
1994,313,7261,8695,480104,480036,786,9.038,789,9.073,44124,9946,34178,2.072,9.192,43989,12833,31156,2.673,9.164,135,0.028,18.327,581,591,6935
1994,314,6984,7414,242192,237915,890,12.065,815,11.049,36252,9766,26486,4.105,15.237,27703,9519,18184,4.001,11.644,8549,3.593,23.288,653,657,6376
1994,315,13952,15344,810928,834631,2683,17.448,2749,17.877,116613,48025,68588,5.754,13.972,164202,66835,97367,8.008,19.674,-47589,-5.702,27.944,2321,2336,47612
1994,316,1632,1804,108758,110600,159,8.674,217,11.839,10972,1784,9188,1.613,9.920,14863,5540,9323,5.009,13.439,-3891,-3.518,19.841,163,163,3355
1994,321,14811,16516,525943,512445,1661,10.122,1448,8.824,75803,18899,56904,3.688,14.792,48545,16062,32483,3.134,9.473,27258,5.319,18.946,1145,1156,10860
1994,322,3704,5748,586131,587227,312,5.446,275,4.800,36666,8920,27746,1.519,6.244,38970,10431,28539,1.776,6.636,-2304,-0.392,12.488,174,179,3462
1994,323,41034,43020,819962,819569,3309,7.633,3976,9.171,96092,25904,70188,3.161,11.725,94712,32604,62108,3.978,11.556,1380,0.168,23.113,3285,3295,21236
1994,324,1090,2008,111437,111890,108,5.345,133,6.583,7436,1917,5519,1.713,6.646,8544,2869,5675,2.564,7.636,-1108,-0.990,13.292,59,60,912
1994,325,8714,12589,900523,904303,882,7.037,771,6.152,79056,29060,49996,3.214,8.742,86707,29282,57425,3.238,9.588,-7651,-0.846,17.484,489,492,5397
1994,326,12595,15379,925480,907555,1181,7.738,949,6.218,110727,22516,88211,2.481,12.201,75064,22838,52226,2.516,8.271,35663,3.930,16.542,687,692,10822
1994,327,11176,15120,467936,463306,1105,7.322,1047,6.938,55633,13533,42100,2.921,12.008,46012,14103,31909,3.044,9.931,9621,2.077,19.862,670,684,6271
1994,331,4193,5162,579731,578294,319,6.184,312,6.048,41516,8412,33104,1.455,7.179,39255,8816,30439,1.524,6.788,2261,0.391,13.576,207,207,2649
1994,332,51757,55436,1571619,1551397,4090,7.400,3757,6.798,192228,39327,152901,2.535,12.391,152087,43294,108793,2.791,9.803,40141,2.587,19.606,2857,2873,23117
1994,333,26034,28526,1284741,1271283,2001,7.031,1868,6.564,141505,26523,114982,2.086,11.131,114259,29858,84401,2.349,8.988,27246,2.143,17.975,1379,1386,13416
1994,334,13995,15864,1470876,1486015,1527,9.676,1360,8.618,150039,35629,114410,2.398,10.097,179658,51785,127873,3.485,12.090,-29619,-1.993,20.193,942,949,13741
1994,335,5452,6533,570915,563094,469,7.209,415,6.379,56050,9204,46846,1.635,9.954,40380,11005,29375,1.954,7.171,15670,2.783,14.342,276,278,4617
1994,336,9673,11434,1775929,1785233,1021,8.974,907,7.972,177632,43346,134286,2.428,9.950,197898,50472,147426,2.827,11.085,-20266,-1.135,19.900,671,674,10094
1994,337,17638,18629,574093,561832,2139,11.477,2155,11.563,85114,27547,57567,4.903,15.149,61173,21185,39988,3.771,10.888,23941,4.261,21.776,1650,1663,14436
1994,339,26518,27649,682099,681887,2849,10.372,2489,9.061,81162,20321,60841,2.980,11.903,80562,26013,54549,3.815,11.815,600,0.088,23.629,1930,1935,13961
1994,423,171625,220062,2707638,2684994,23114,10.560,20737,9.474,432149,126668,305481,4.718,16.095,387181,133378,253803,4.968,14.420,44968,1.675,28.840,14027,14519,74455
1994,424,99058,126198,2016285,1999202,13478,10.710,12783,10.157,299984,89409,210575,4.472,15.005,265173,95211,169962,4.762,13.264,34811,1.741,26.528,9007,9191,52751
1994,425,32855,35125,294358,293742,3765,10.841,2976,8.569,46147,14314,31833,4.873,15.710,44961,15769,29192,5.368,15.306,1186,0.404,30.613,2053,2072,10203
1994,441,88616,111452,1569324,1525483,10192,9.206,8720,7.876,231221,72307,158914,4.740,15.157,143165,55132,88033,3.614,9.385,88056,5.772,18.770,6168,6369,37813
1994,442,45320,60070,463375,453950,6655,11.161,5771,9.678,86960,34836,52124,7.674,19.156,68624,24012,44612,5.290,15.117,18336,4.039,30.234,3981,4199,15452
1994,443,30431,46854,370894,356918,5932,12.839,4632,10.025,85535,40036,45499,11.217,23.965,56910,23279,33631,6.522,15.945,28625,8.020,31.890,3183,3319,15333
1994,444,70749,93691,1038323,1016333,6907,7.382,6646,7.103,165588,63135,102453,6.212,16.293,122122,44911,77211,4.419,12.016,43466,4.277,24.032,4700,4835,21732
1994,445,102680,140221,2786215,2754912,14422,10.250,15378,10.930,370876,166588,204288,6.047,13.462,308825,112726,196099,4.092,11.210,62051,2.252,22.420,10809,11030,56963
1994,446,45988,78013,775796,768537,7025,9.037,6464,8.316,118901,47715,71186,6.209,15.471,104074,44716,59358,5.818,13.542,14827,1.929,27.084,3971,4358,23409
1994,447,73176,124064,916801,905395,9623,7.713,11011,8.826,169652,58685,110967,6.482,18.738,145468,59188,86280,6.537,16.067,24184,2.671,32.134,6728,6986,33611
1994,448,72211,158536,1333850,1344963,16093,10.077,18434,11.542,232485,111667,120818,8.303,17.286,254377,85659,168718,6.369,18.913,-21892,-1.628,34.571,9333,10459,37928
1994,451,41002,57649,456339,452503,6852,11.887,6836,11.860,88674,40047,48627,8.850,19.596,81155,31789,49366,7.025,17.935,7519,1.662,35.869,4443,4673,17124
1994,452,10407,34823,2249228,2218951,3141,9.057,2858,8.241,269216,119178,150038,5.371,12.133,212540,57821,154719,2.606,9.578,56676,2.554,19.157,1254,1363,5851
1994,453,91288,110059,663323,648066,14598,13.356,13085,11.971,144632,61912,82720,9.553,22.317,113952,42993,70959,6.634,17.583,30680,4.734,35.167,9980,10221,31718
1994,454,27894,35693,434402,427810,4134,11.519,4524,12.606,78717,24417,54300,5.707,18.400,65032,26209,38823,6.126,15.201,13685,3.199,30.402,3319,3346,16759
1994,481,1831,4472,469728,464542,621,14.246,395,9.062,35088,7532,27556,1.621,7.553,24764,3970,20794,0.855,5.331,10324,2.222,10.662,147,158,1356
1994,483,721,1083,48697,48835,146,13.832,91,8.622,7259,1995,5264,4.085,14.864,7838,1905,5933,3.901,16.050,-579,-1.186,29.729,56,56,360
1994,484,71446,82958,1181755,1157983,13713,16.791,11136,13.635,228137,71622,156515,6.185,19.701,179676,75457,104219,6.516,15.516,48461,4.185,31.033,8468,8623,44189
1994,485,12097,13936,302831,295649,2016,14.631,1702,12.352,53185,19220,33965,6.501,17.989,39376,18084,21292,6.117,13.318,13809,4.671,26.637,1271,1296,10381
1994,486,228,2228,54070,54858,300,13.815,187,8.612,6806,3952,2854,7.204,12.407,8371,2391,5980,4.359,15.259,-1565,-2.853,24.813,24,24,140
1994,487,1663,1737,19776,19858,283,16.497,240,13.990,4583,1426,3157,7.181,23.079,4691,1562,3129,7.866,23.623,-108,-0.544,46.158,188,188,1255
1994,488,19582,24447,348426,342081,3600,15.024,2629,10.972,70359,24352,46007,7.119,20.568,57559,19469,38090,5.691,16.826,12800,3.742,33.652,1876,1950,11605
1994,492,5400,8579,448090,445049,1154,13.566,1009,11.862,40967,8599,32368,1.932,9.205,36507,7654,28853,1.720,8.203,4460,1.002,16.406,657,666,4476
1994,493,6338,10460,436459,432945,1004,9.647,898,8.629,71959,25642,46317,5.923,16.621,64851,21512,43339,4.969,14.979,7108,1.642,29.958,292,303,3471
1994,511,20999,25004,827574,822927,3244,13.176,2477,10.061,95817,27568,68249,3.350,11.643,85465,31737,53728,3.857,10.385,10352,1.258,20.771,1780,1794,12219
1994,512,12289,16702,230517,231927,2529,15.312,2158,13.066,50721,16123,34598,6.952,21.869,53333,22239,31094,9.589,22.996,-2612,-1.126,43.739,1278,1344,14514
1994,515,6423,8503,259617,250940,979,11.631,808,9.599,48018,13569,34449,5.407,19.135,31459,11613,19846,4.628,12.536,16559,6.599,25.073,572,606,6903
1994,517,7655,31303,1061577,1062016,4509,14.702,3243,10.574,176975,67214,109761,6.329,16.664,179453,63757,115696,6.003,16.897,-2478,-0.233,33.328,813,872,7007
1994,518,4984,7105,284971,282982,852,11.905,955,13.345,49503,18594,30909,6.571,17.493,45963,18982,26981,6.708,16.242,3540,1.251,32.485,546,549,4218
1994,519,2544,2984,40141,38950,271,9.197,196,6.652,5390,2109,3281,5.415,13.838,3018,948,2070,2.434,7.748,2372,6.090,15.497,144,144,677
1994,521,15,45,22982,23797,D,D,D,D,339,D,293,D,1.425,1929,D,1925,D,8.106,-1590,-6.682,2.849,D,D,D
1994,522,44716,147273,2566386,2520199,17483,12.096,12013,8.311,522757,252482,270275,10.018,20.743,428236,169332,258904,6.719,16.992,94521,3.751,33.984,2795,3231,25355
1994,523,25384,42358,559855,526226,9950,24.665,5915,14.663,139081,59138,79943,11.238,26.430,70850,36592,34258,6.954,13.464,68231,12.966,26.928,3008,3039,15338
1994,524,109712,153561,2190353,2210979,16067,10.476,15682,10.225,328730,117443,211287,5.312,14.868,367007,153057,213950,6.923,16.599,-38277,-1.731,29.736,9092,9268,53371
1994,525,613,655,19738,19008,60,9.036,78,11.747,3053,256,2797,1.347,16.062,1568,468,1100,2.462,8.249,1485,7.813,16.498,55,56,281
1994,531,164417,182250,1111866,1103003,24360,13.531,19926,11.068,230273,103725,126548,9.404,20.877,213682,86665,127017,7.857,19.373,16591,1.504,38.746,14759,15119,59033
1994,532,36091,55803,512944,507319,7383,13.309,6725,12.123,109683,40367,69316,7.957,21.620,99808,38337,61471,7.557,19.674,9875,1.947,39.347,4401,4664,23232
1994,533,1552,1698,18518,18256,350,21.413,223,13.643,4600,2417,2183,13.240,25.198,4063,2083,1980,11.410,22.256,537,2.942,44.513,145,149,671
1994,541,463649,502252,4971500,4907208,67689,13.709,50723,10.273,890119,307425,582694,6.265,18.139,760185,254539,505646,5.187,15.491,129934,2.648,30.982,36725,37128,153755
1994,551,28436,51403,3152945,3168244,4773,9.270,4947,9.608,474538,144592,329946,4.564,14.978,506228,149745,356483,4.726,15.978,-31690,-1.000,29.956,951,1004,12657
1994,561,217183,248726,5312556,5109961,41939,17.214,31756,13.034,1421789,448409,973380,8.775,27.824,1016551,370669,645882,7.254,19.894,405238,7.930,39.787,23946,24307,238545
1994,562,12935,14925,268739,260799,1882,12.763,1523,10.329,52989,13836,39153,5.305,20.318,37206,13469,23737,5.165,14.266,15783,6.052,28.532,1145,1155,8279
1994,611,45169,50596,2080549,2054823,6332,12.768,4325,8.721,198876,36665,162211,1.784,9.679,147690,32226,115464,1.568,7.187,51186,2.491,14.375,3137,3296,24112
1994,621,375285,413849,3775320,3691818,32100,7.787,28845,6.997,655823,223706,432117,6.060,17.764,490022,167515,322507,4.537,13.273,165801,4.491,26.546,22188,22770,111538
1994,622,3683,5942,4596727,4605328,215,3.627,187,3.155,178777,27473,151304,0.597,3.882,194059,47554,146505,1.033,4.214,-15282,-0.332,7.764,92,95,29214
1994,623,28214,48734,2203329,2172217,4987,10.450,2965,6.213,270014,97773,172241,4.501,12.430,207598,78681,128917,3.622,9.557,62416,2.873,19.114,1801,1958,46484
1994,624,75013,99741,1416608,1384816,11705,12.001,7298,7.482,240450,76175,164275,5.501,17.363,176764,51441,125323,3.715,12.764,63686,4.599,25.529,5204,5342,28110
1994,711,20626,21095,284691,283481,3831,18.450,3169,15.262,63979,21399,42580,7.549,22.569,61950,21787,40163,7.686,21.853,2029,0.716,43.707,2212,2234,13024
1994,712,3396,3722,74160,73577,346,9.540,156,4.301,8078,1362,6716,1.851,10.979,7017,924,6093,1.256,9.537,1061,1.442,19.074,99,99,451
1994,713,44166,48736,909588,880974,6261,13.063,4649,9.700,180235,70812,109423,8.038,20.459,122417,39516,82901,4.485,13.896,57818,6.563,27.791,3608,3702,31431
1994,721,38489,45722,1519880,1502831,4964,10.949,4195,9.253,237159,103570,133589,6.892,15.781,200994,89243,111751,5.938,13.374,36165,2.406,26.749,2902,2962,53788
1994,722,305345,406311,7017790,6902824,56526,14.029,49764,12.351,1418497,763669,654828,11.063,20.550,1189049,485773,703276,7.037,17.226,229448,3.324,34.451,36761,38013,328736
1994,811,187917,204259,1194620,1179167,24802,12.223,22121,10.901,232703,85271,147432,7.231,19.735,201498,80120,121378,6.795,17.088,31205,2.646,34.176,16830,17041,56207
1994,812,141900,172945,1140729,1143067,20330,11.740,20774,11.997,211203,93592,117611,8.188,18.477,214231,86499,127732,7.567,18.742,-3028,-0.265,36.954,14330,14881,57725
1994,813,259487,267834,2396796,2381827,16097,6.059,11814,4.446,307462,60226,247236,2.529,12.909,277217,49007,228210,2.058,11.639,30245,1.270,23.278,7953,7983,31687
1995,113,12466,12623,89097,88772,1854,14.807,1651,13.185,19810,7486,12324,8.433,22.316,19152,8070,11082,9.091,21.574,658,0.741,43.149,1219,1219,5622
1995,114,1411,1426,10510,11057,262,18.829,193,13.870,3217,1828,1389,16.533,29.095,4302,1035,3267,9.361,38.907,-1085,-9.813,58.189,140,140,715
1995,115,8037,8412,88633,88216,1251,15.130,964,11.659,17886,5511,12375,6.247,20.275,17123,5361,11762,6.077,19.410,763,0.865,38.821,724,727,4349
1995,211,6495,7694,99688,99522,602,7.667,918,11.691,16576,6745,9831,6.777,16.656,15813,5161,10652,5.186,15.889,763,0.767,31.778,618,627,2192
1995,212,4896,7263,239050,240069,649,8.881,738,10.099,33404,9555,23849,3.980,13.914,35644,12207,23437,5.085,14.847,-2240,-0.933,27.829,466,467,5773
1995,213,7368,8372,145689,145915,1063,12.659,1113,13.255,31643,8431,23212,5.778,21.686,32542,12816,19726,8.783,22.302,-899,-0.616,43.372,747,750,5358
1995,221,6149,14552,721345,731842,983,6.846,598,4.164,41814,14097,27717,1.926,5.714,63200,6028,57172,0.824,8.636,-21386,-2.922,11.427,234,235,1248
1995,236,159519,160877,1280544,1238574,29857,18.935,23458,14.877,344569,115102,229467,9.293,27.820,260661,93723,166938,7.567,21.045,83908,6.775,42.091,17135,17146,71395
1995,237,36824,37886,696264,678299,4983,13.340,3919,10.492,147291,30131,117160,4.442,21.715,111175,27580,83595,4.066,16.390,36116,5.324,32.781,2956,2973,19913
1995,238,345798,349155,3102629,2998475,53531,15.654,39169,11.454,773580,213184,560396,7.110,25.799,565157,177566,387591,5.922,18.848,208423,6.951,37.696,29916,29951,140203
1995,311,20907,25587,1440404,1426791,2331,9.117,2291,8.961,143491,29486,114005,2.067,10.057,115958,33172,82786,2.325,8.127,27533,1.930,16.254,1654,1670,15375
1995,312,1838,2275,159547,159532,216,9.639,148,6.604,15477,2369,13108,1.485,9.702,15495,4294,11201,2.692,9.713,-18,-0.011,19.403,100,100,858
1995,313,7323,8755,477934,478285,765,8.761,719,8.234,43535,10559,32976,2.208,9.102,43884,13713,30171,2.867,9.175,-349,-0.073,18.205,569,578,6002
1995,314,7065,7508,249298,245328,883,11.844,777,10.423,36247,9585,26662,3.907,14.775,28074,10197,17877,4.156,11.443,8173,3.331,22.887,644,644,7463
1995,315,13983,15282,790403,799869,2541,16.594,2603,16.999,119872,43319,76553,5.416,14.986,137707,61518,76189,7.691,17.216,-17835,-2.230,29.973,2192,2200,38577
1995,316,1635,1799,104686,106658,160,8.881,165,9.159,10705,2118,8587,1.986,10.037,14816,4478,10338,4.198,13.891,-4111,-3.854,20.074,118,119,1454
